"","ara","fdr"
"OG0013274",0.617054160879997,1
"OG0013275",0.125153262377562,1
"OG0013276",0.71157419805317,1
"OG0013277",0.999795406295029,1
"OG0013278",0.741260258470232,1
"OG0013279",0.733053578463246,1
"OG0013280",0.953776883884375,1
"OG0013281",0.953776883884375,1
"OG0013282",0.953776883884375,1
"OG0013283",0.953776883884375,1
"OG0013284",0.953776883884375,1
"OG0013285",0.953776883884375,1
"OG0013286",0.953776883884375,1
"OG0013287",0.7568297129066,1
"OG0013288",0.149370000118193,1
"OG0013289",0.953776883884375,1
"OG0013290",0.792186960266635,1
"OG0013291",0.999968498251023,1
"OG0013292",0.81300103492337,1
"OG0013293",0.999615328126489,1
"OG0013294",0.999968498251023,1
"OG0013295",0.999968498251023,1
"OG0013296",0.621372031484067,1
"OG0013297",0.621372031484067,1
"OG0013298",0.99907966882179,1
"OG0013299",0.999025643593784,1
"OG0013300",0.999968498251023,1
"OG0013301",0.973900212776603,1
"OG0013302",0.99907966882179,1
"OG0013303",0.999968498251023,1
"OG0013304",0.999968498251023,1
"OG0013305",0.999968498251023,1
"OG0013306",0.999968498251023,1
"OG0013307",0.785427229250352,1
"OG0013308",0.999968498251023,1
"OG0013309",0.999968498251023,1
"OG0013310",0.999968498251023,1
"OG0013311",0.999968498251023,1
"OG0013312",0.999968498251023,1
"OG0013313",0.999968498251023,1
"OG0013314",0.999968498251023,1
"OG0013315",0.999968498251023,1
"OG0013316",0.999968498251023,1
"OG0013317",0.999968498251023,1
"OG0013318",0.999968498251023,1
"OG0013319",0.999968498251023,1
"OG0013320",0.999968498251023,1
"OG0013321",0.999968498251023,1
"OG0013322",0.999968498251023,1
"OG0013323",0.652129721629196,1
"OG0013324",0.929086763862584,1
"OG0013325",0.999745471607893,1
"OG0013326",0.999130453580082,1
"OG0013327",0.999998115295104,1
"OG0013328",0.999876162863924,1
"OG0013329",0.999315484409059,1
"OG0013330",0.989546297378268,1
"OG0013331",0.999126049544236,1
"OG0013332",0.999984933927156,1
"OG0013333",0.369708650373583,1
"OG0013334",0.99743870003188,1
"OG0013335",0.999120585460004,1
"OG0013336",0.999981571988794,1
"OG0013337",0.999981571988794,1
"OG0013338",0.251624369273272,1
"OG0013339",0.999656778191007,1
"OG0013340",0.999930013364124,1
"OG0013341",0.579686887575202,1
"OG0013342",0.999367485758148,1
"OG0013343",0.636746912488577,1
"OG0013344",0.969871070765246,1
"OG0013345",0.675244082699797,1
"OG0013346",0.999569968886208,1
"OG0013347",0.0455845446888622,1
"OG0013348",0.965261384284944,1
"OG0013349",0.965261384284944,1
"OG0013350",0.965261384284944,1
"OG0013351",0.965261384284944,1
"OG0013352",0.984454601081816,1
"OG0013353",0.999557624386354,1
"OG0013354",0.746072747699256,1
"OG0013355",0.970707045526221,1
"OG0013356",0.970707045526221,1
"OG0013357",0.999637083916342,1
"OG0013358",0.998190916074046,1
"OG0013359",0.999583796427319,1
"OG0013360",0.999540168240816,1
"OG0013361",0.999540168240816,1
"OG0013362",0.999540168240816,1
"OG0013363",0.999540168240816,1
"OG0013364",0.999741714108953,1
"OG0013365",0.68796879229493,1
"OG0013366",0.68796879229493,1
"OG0013367",0.430462068260462,1
"OG0013368",0.612623000699068,1
"OG0013369",0.154136737778527,1
"OG0013370",0.0463032588354111,1
"OG0013371",0.999957794824502,1
"OG0013372",0.999415796725933,1
"OG0013373",0.999000777760261,1
"OG0013374",0.999881820769944,1
"OG0013375",0.999501011574041,1
"OG0013376",0.999905004602368,1
"OG0013377",0.997100194854125,1
"OG0013378",0.999869569208544,1
"OG0013379",0.996368668003261,1
"OG0013380",0.998986877408819,1
"OG0013381",0.999987535690652,1
"OG0013382",0.999705218074787,1
"OG0013383",0.999943366060063,1
"OG0013384",0.996482622268592,1
"OG0013385",0.999948827730642,1
"OG0013386",0.27562611566598,1
"OG0013387",0.9996920022337,1
"OG0013388",0.999713653413874,1
"OG0013389",0.999926518728743,1
"OG0013390",0.297672600268552,1
"OG0013391",0.998108841045446,1
"OG0013392",0.524103394063237,1
"OG0013393",0.999997614359133,1
"OG0013394",0.999997614359133,1
"OG0013395",0.999997614359133,1
"OG0013396",0.999926518728743,1
"OG0013397",0.999947750266293,1
"OG0013398",0.999536057299602,1
"OG0013399",0.291095111317043,1
"OG0013400",0.999874329403066,1
"OG0013401",0.999536057299602,1
"OG0013402",0.99954307641323,1
"OG0013403",0.9996920022337,1
"OG0013404",0.362087694833897,1
"OG0013405",0.999969049881315,1
"OG0013406",0.971285530796654,1
"OG0013407",0.999965457289795,1
"OG0013408",0.999965457289795,1
"OG0013409",0.102916060859195,1
"OG0013410",0.999412179149473,1
"OG0013411",0.942754664557763,1
"OG0013412",0.999851019301311,1
"OG0013413",0.999851019301311,1
"OG0013414",0.999793416202336,1
"OG0013415",0.998743160673032,1
"OG0013416",0.999872090488322,1
"OG0013417",0.999947253958413,1
"OG0013418",0.999914672433958,1
"OG0013419",0.998688849831327,1
"OG0013420",0.996737545498643,1
"OG0013421",0.999602064214348,1
"OG0013422",0.999450286753549,1
"OG0013423",0.996654403326809,1
"OG0013424",0.996654403326809,1
"OG0013425",0.997871967737648,1
"OG0013426",0.997871967737648,1
"OG0013427",0.997871967737648,1
"OG0013428",0.999527516422046,1
"OG0013429",0.999409166842803,1
"OG0013430",0.999797760572782,1
"OG0013431",0.999620403766716,1
"OG0013432",0.353066454071994,1
"OG0013433",0.353066454071994,1
"OG0013434",0.166909420634943,1
"OG0013436",0.999854985736528,1
"OG0013438",0.999591508219283,1
"OG0013439",0.999994187979992,1
"OG0013441",0.163097210120496,1
"OG0013442",0.363474616728789,1
"OG0013443",0.999842721583304,1
"OG0013444",0.353066454071994,1
"OG0013445",0.96831085021638,1
"OG0013447",0.0875424457533673,1
"OG0013448",0.999785618276239,1
"OG0013449",0.402446351718103,1
"OG0013450",0.999842721583304,1
"OG0013451",0.995945854135856,1
"OG0013452",0.655810440992905,1
"OG0013453",0.999880056885367,1
"OG0013455",0.353066454071994,1
"OG0013456",0.206062982384205,1
"OG0013460",0.999068011141542,1
"OG0013461",0.99945926758861,1
"OG0013462",0.99945926758861,1
"OG0013463",0.999717033867026,1
"OG0013464",0.199742058310197,1
"OG0013465",0.655810440992905,1
"OG0013466",0.206540044266359,1
"OG0013467",0.999610195145129,1
"OG0013468",0.995945854135856,1
"OG0013469",0.999472120917352,1
"OG0013471",0.353066454071994,1
"OG0013472",0.204999035205919,1
"OG0013473",0.180670998784897,1
"OG0013474",0.96831085021638,1
"OG0013475",0.999677152459458,1
"OG0013476",0.965261384284944,1
"OG0013477",0.348224272121936,1
"OG0013478",0.178591500080123,1
"OG0013479",0.173246398978236,1
"OG0013480",0.206062982384205,1
"OG0013481",0.98292112832063,1
"OG0013482",0.999665977979765,1
"OG0013483",0.298953889440575,1
"OG0013484",0.452644187015215,1
"OG0013485",0.999685039243066,1
"OG0013486",0.999685039243066,1
"OG0013487",0.176072129841682,1
"OG0013488",0.99937811957976,1
"OG0013489",0.303103135384635,1
"OG0013490",0.0709740595961321,1
"OG0013491",0.998696481315367,1
"OG0013492",0.999923640167684,1
"OG0013493",0.999923640167684,1
"OG0013494",0.999946099977283,1
"OG0013495",0.998623549582815,1
"OG0013496",0.999423990113317,1
"OG0013497",0.999480219680544,1
"OG0013498",0.525228174704812,1
"OG0013499",0.36802084586442,1
"OG0013500",0.0713139025946796,1
"OG0013501",0.820760447296405,1
"OG0013502",0.820760447296405,1
"OG0013503",0.571179518272571,1
"OG0013504",0.737232865266485,1
"OG0013505",0.999873987897032,1
"OG0013506",0.610874316213008,1
"OG0013507",0.997616711462687,1
"OG0013508",0.830626735081078,1
"OG0013509",0.920942519047408,1
"OG0013510",0.212778426672468,1
"OG0013511",0.00872027392533525,0.29530616071776
"OG0013512",0.212778426672468,1
"OG0013513",0.373611796646171,1
"OG0013514",0.446055482542855,1
"OG0013515",0.447178349344912,1
"OG0013516",0.188526090877904,1
"OG0013517",0.188526090877904,1
"OG0013518",0.832418132292688,1
"OG0013519",0.999686281642354,1
"OG0013520",0.999686281642354,1
"OG0013521",0.999686281642354,1
"OG0013522",0.999686281642354,1
"OG0013523",0.999686281642354,1
"OG0013524",0.796036492134363,1
"OG0013525",0.800017427554956,1
"OG0013526",0.542088238929336,1
"OG0013527",0.764531335732844,1
"OG0013528",0.570395328300497,1
"OG0013529",0.465213183964596,1
"OG0013530",0.353066454071994,1
"OG0013531",0.558682392731529,1
"OG0013532",0.0628591241512657,1
"OG0013533",0.628955573303567,1
"OG0013534",0.679446305941621,1
"OG0013535",0.265722897645331,1
"OG0013536",0.0685642092700085,1
"OG0013537",0.466855726272817,1
"OG0013538",0.443828108784994,1
"OG0013539",0.443828108784994,1
"OG0013540",0.424544590329321,1
"OG0013541",0.434379731973674,1
"OG0013542",0.443828108784994,1
"OG0013543",0.964827754457218,1
"OG0013544",0.999552842345711,1
"OG0013545",0.435059836055168,1
"OG0013546",0.01415138539353,0.4333325177238
"OG0013547",0.01415138539353,0.4333325177238
"OG0013548",0.01415138539353,0.4333325177238
"OG0013549",0.01415138539353,0.4333325177238
"OG0013550",0.999525600629717,1
"OG0013551",0.431709414200739,1
"OG0013552",0.431317624079746,1
"OG0013553",0.337681888296631,1
"OG0013554",0.126334755767817,1
"OG0013555",0.99907966882179,1
"OG0013556",0.99907966882179,1
"OG0013557",0.99907966882179,1
"OG0013558",0.547500055399271,1
"OG0013559",0.547500055399271,1
"OG0013560",0.131446138488223,1
"OG0013561",0.99907966882179,1
"OG0013562",0.99907966882179,1
"OG0013563",0.672727727853803,1
"OG0013564",0.787231103785561,1
"OG0013565",0.99907966882179,1
"OG0013566",0.99907966882179,1
"OG0013567",0.37294291409196,1
"OG0013568",0.356490616969848,1
"OG0013569",0.99907966882179,1
"OG0013570",0.99907966882179,1
"OG0013571",0.99907966882179,1
"OG0013572",0.837149868343783,1
"OG0013573",0.99907966882179,1
"OG0013574",0.672727727853803,1
"OG0013575",0.99907966882179,1
"OG0013576",0.99907966882179,1
"OG0013577",0.888880671734439,1
"OG0013578",0.99907966882179,1
"OG0013579",0.621706349644549,1
"OG0013580",0.99907966882179,1
"OG0013581",0.99907966882179,1
"OG0013582",0.99907966882179,1
"OG0013583",0.99907966882179,1
"OG0013584",0.672727727853803,1
"OG0013585",0.793067459320651,1
"OG0013586",0.672727727853803,1
"OG0013587",0.99907966882179,1
"OG0013588",0.99907966882179,1
"OG0013589",0.406589152890186,1
"OG0013590",0.901429798161101,1
"OG0013591",0.901429798161101,1
"OG0013592",0.999940406149522,1
"OG0013593",0.999915366406093,1
"OG0013594",0.999804643823019,1
"OG0013595",0.999880876877953,1
"OG0013596",0.999528566435244,1
"OG0013597",0.999895688518441,1
"OG0013598",0.997157176161149,1
"OG0013599",0.999789004910042,1
"OG0013600",0.999706111570044,1
"OG0013601",0.999876523442669,1
"OG0013602",0.997184370912466,1
"OG0013603",0.99929381952891,1
"OG0013604",0.980644355184832,1
"OG0013605",0.993488295356256,1
"OG0013606",0.99993508201757,1
"OG0013607",0.647645496039391,1
"OG0013608",0.999234038001665,1
"OG0013609",0.998504057550732,1
"OG0013610",0.999806559070073,1
"OG0013611",0.999771338797053,1
"OG0013612",0.981635571845507,1
"OG0013613",0.995645783880701,1
"OG0013614",0.998673384811537,1
"OG0013615",0.996223789122588,1
"OG0013616",0.179830560400461,1
"OG0013617",0.436539946589506,1
"OG0013618",0.436539946589506,1
"OG0013619",0.999839624644919,1
"OG0013620",0.999839624644919,1
"OG0013621",0.0105012368012799,0.346901150999144
"OG0013622",0.999809141053938,1
"OG0013623",0.815245577346211,1
"OG0013624",0.993779594919931,1
"OG0013625",0.899492714703182,1
"OG0013626",0.9994858065804,1
"OG0013627",0.99996444731396,1
"OG0013628",0.965261384284944,1
"OG0013629",0.965261384284944,1
"OG0013630",0.859440706267445,1
"OG0013631",0.999571245979518,1
"OG0013632",0.999637083916342,1
"OG0013633",0.999637083916342,1
"OG0013634",0.0110108164586042,0.36020335977929
"OG0013635",0.092317498955148,1
"OG0013636",0.999363044794912,1
"OG0013637",0.999111271124358,1
"OG0013638",0.999919516557386,1
"OG0013639",0.99867773292433,1
"OG0013640",0.999721912746436,1
"OG0013641",0.99978355542115,1
"OG0013642",0.999785618276239,1
"OG0013643",0.999361474269356,1
"OG0013644",0.999540168240816,1
"OG0013645",0.999540168240816,1
"OG0013646",0.999540168240816,1
"OG0013647",0.999533866508553,1
"OG0013648",0.999905851969563,1
"OG0013649",0.98957314004329,1
"OG0013650",0.205226833318622,1
"OG0013651",0.990132690749209,1
"OG0013652",0.999307432189455,1
"OG0013653",0.177050781857373,1
"OG0013654",0.448557912220411,1
"OG0013655",0.0742709782171892,1
"OG0013656",0.180886870416507,1
"OG0013657",0.999121139020563,1
"OG0013658",0.999121139020563,1
"OG0013659",0.999121139020563,1
"OG0013660",0.999840458876645,1
"OG0013661",0.99929061142131,1
"OG0013662",0.999121139020563,1
"OG0013663",0.999621371159468,1
"OG0013664",0.998348378690533,1
"OG0013665",0.999486490967753,1
"OG0013666",0.99829307322372,1
"OG0013667",0.998556868807885,1
"OG0013668",0.999790320349712,1
"OG0013669",0.560522675699598,1
"OG0013670",0.974693666742478,1
"OG0013671",0.99690683440165,1
"OG0013672",0.999777633063469,1
"OG0013673",0.999272862786633,1
"OG0013674",0.999998353314625,1
"OG0013675",0.999998353314625,1
"OG0013676",0.999998353314625,1
"OG0013677",0.999998353314625,1
"OG0013678",0.999790418037194,1
"OG0013679",0.99907038374371,1
"OG0013680",0.999856818158203,1
"OG0013681",0.999830635405731,1
"OG0013682",0.999465422116723,1
"OG0013683",0.999787717471424,1
"OG0013684",0.999787717471424,1
"OG0013685",0.999686167171066,1
"OG0013686",0.998750983055973,1
"OG0013687",0.996538374704062,1
"OG0013688",0.999184875087786,1
"OG0013689",0.999615364574756,1
"OG0013690",0.992937470770782,1
"OG0013691",0.999326608099008,1
"OG0013692",0.999912532527524,1
"OG0013693",0.999943366060063,1
"OG0013694",0.999654774300985,1
"OG0013695",0.999629179027129,1
"OG0013696",0.999975062025849,1
"OG0013697",0.999629179027129,1
"OG0013698",0.972485907363005,1
"OG0013699",0.999703981252621,1
"OG0013700",0.99962957273146,1
"OG0013701",0.999871023443484,1
"OG0013702",0.999871023443484,1
"OG0013703",0.999871023443484,1
"OG0013704",0.999706572041501,1
"OG0013705",0.99965346342642,1
"OG0013706",0.996256720835044,1
"OG0013707",0.999796891073606,1
"OG0013708",0.984570519161029,1
"OG0013709",0.998113314831887,1
"OG0013710",0.999703981252621,1
"OG0013711",0.999848933018439,1
"OG0013712",0.999826365080365,1
"OG0013713",0.999643894798683,1
"OG0013714",0.982644417975294,1
"OG0013715",0.061761533200375,1
"OG0013716",0.061761533200375,1
"OG0013717",0.977660170628192,1
"OG0013718",0.999984439905541,1
"OG0013719",0.999746603106281,1
"OG0013720",0.061761533200375,1
"OG0013721",0.999899818063062,1
"OG0013722",0.999975016647886,1
"OG0013723",0.998911230509402,1
"OG0013724",0.995460321916899,1
"OG0013725",0.563735496463746,1
"OG0013726",0.999781141413163,1
"OG0013727",0.999361053350305,1
"OG0013728",0.983723927192154,1
"OG0013729",0.996616893707003,1
"OG0013730",0.999799536803114,1
"OG0013731",0.999698684860207,1
"OG0013732",0.997010842118098,1
"OG0013733",0.999877054632176,1
"OG0013734",0.998423494882809,1
"OG0013735",0.56314396418072,1
"OG0013736",0.91494001391659,1
"OG0013737",0.91494001391659,1
"OG0013738",0.997380832518163,1
"OG0013739",0.999068011141542,1
"OG0013742",0.99945926758861,1
"OG0013744",0.999842721583304,1
"OG0013745",0.163097210120496,1
"OG0013749",0.99945926758861,1
"OG0013750",0.998021310926804,1
"OG0013751",0.353066454071994,1
"OG0013753",0.999665977979765,1
"OG0013756",0.999785618276239,1
"OG0013757",0.353066454071994,1
"OG0013760",0.999591508219283,1
"OG0013761",0.999637083916342,1
"OG0013764",0.99945926758861,1
"OG0013765",0.35504334273548,1
"OG0013770",0.997932886212337,1
"OG0013771",0.401572201321806,1
"OG0013772",0.655810440992905,1
"OG0013773",0.998147642326032,1
"OG0013774",0.655810440992905,1
"OG0013775",0.353066454071994,1
"OG0013778",0.353066454071994,1
"OG0013780",0.997288941325664,1
"OG0013781",0.999842721583304,1
"OG0013782",0.353066454071994,1
"OG0013786",0.99945926758861,1
"OG0013788",0.353066454071994,1
"OG0013789",0.993854838821089,1
"OG0013790",0.997380832518163,1
"OG0013791",0.0875424457533673,1
"OG0013792",0.353066454071994,1
"OG0013794",0.999854985736528,1
"OG0013796",0.353066454071994,1
"OG0013798",0.998021310926804,1
"OG0013799",0.998021310926804,1
"OG0013800",0.998093091158487,1
"OG0013802",0.655810440992905,1
"OG0013803",0.589773220788637,1
"OG0013806",0.999068011141542,1
"OG0013807",0.173246398978236,1
"OG0013808",0.999068011141542,1
"OG0013812",0.99945926758861,1
"OG0013813",0.206062982384205,1
"OG0013814",0.963654625920196,1
"OG0013815",0.348224272121936,1
"OG0013816",0.998093091158487,1
"OG0013819",0.353066454071994,1
"OG0013820",0.353066454071994,1
"OG0013821",0.577308829772376,1
"OG0013822",0.518657829543524,1
"OG0013823",0.967824158873872,1
"OG0013824",0.999788710935204,1
"OG0013825",0.994042060614685,1
"OG0013826",0.999803990476235,1
"OG0013827",0.998707016023054,1
"OG0013828",0.998982888202947,1
"OG0013829",0.279922855147678,1
"OG0013830",0.998897704365459,1
"OG0013831",0.999803990476235,1
"OG0013832",0.999594849132712,1
"OG0013833",0.994042060614685,1
"OG0013834",0.999803990476235,1
"OG0013835",0.997951173217497,1
"OG0013836",0.999851543747106,1
"OG0013837",0.984331719996706,1
"OG0013838",0.999816614721456,1
"OG0013839",0.999737052999931,1
"OG0013840",0.999905375774695,1
"OG0013841",0.999548317686857,1
"OG0013842",0.297634113303448,1
"OG0013843",0.324755384194343,1
"OG0013844",0.288147766337788,1
"OG0013845",0.439616741981967,1
"OG0013846",0.980591734819022,1
"OG0013847",0.999371864913874,1
"OG0013848",0.986344103943545,1
"OG0013849",0.986344103943545,1
"OG0013850",0.986344103943545,1
"OG0013851",0.986344103943545,1
"OG0013852",0.980150963102716,1
"OG0013853",0.986942620539802,1
"OG0013854",0.986942620539802,1
"OG0013855",0.999905375774695,1
"OG0013856",0.306028735295975,1
"OG0013857",0.306028735295975,1
"OG0013858",0.306028735295975,1
"OG0013859",0.306028735295975,1
"OG0013860",0.306028735295975,1
"OG0013861",0.306028735295975,1
"OG0013862",0.306028735295975,1
"OG0013863",0.306028735295975,1
"OG0013864",0.306028735295975,1
"OG0013865",0.306028735295975,1
"OG0013866",0.306028735295975,1
"OG0013867",0.306028735295975,1
"OG0013868",0.306028735295975,1
"OG0013869",0.306028735295975,1
"OG0013870",0.306028735295975,1
"OG0013871",0.306028735295975,1
"OG0013872",0.0343425910293045,0.869904909221858
"OG0013873",0.0345948235155747,0.869904909221858
"OG0013874",0.390882730907919,1
"OG0013875",0.997354116801601,1
"OG0013876",0.999951971234595,1
"OG0013877",0.999535790474285,1
"OG0013878",0.999929719566215,1
"OG0013879",0.992082653224743,1
"OG0013880",0.999517088413755,1
"OG0013881",0.324314187700747,1
"OG0013882",0.324314187700747,1
"OG0013883",0.324314187700747,1
"OG0013884",0.0367922426586705,0.908215836178683
"OG0013885",0.493463989172042,1
"OG0013886",0.699155298754573,1
"OG0013887",0.163097210120496,1
"OG0013888",0.29591436798433,1
"OG0013889",0.776922670405073,1
"OG0013890",0.353066454071994,1
"OG0013891",0.0350314233976451,0.877608781697882
"OG0013892",0.163378688623068,1
"OG0013893",0.353066454071994,1
"OG0013894",0.353066454071994,1
"OG0013895",0.655810440992905,1
"OG0013896",0.310037091909564,1
"OG0013897",0.699155298754573,1
"OG0013898",0.461717892884104,1
"OG0013899",0.0344775965977091,0.869904909221858
"OG0013900",0.399820881048001,1
"OG0013901",0.3866026953513,1
"OG0013902",0.295073761068033,1
"OG0013903",0.486963890746878,1
"OG0013904",0.453422915492816,1
"OG0013905",0.493463989172042,1
"OG0013906",0.29810273233282,1
"OG0013907",0.679446305941621,1
"OG0013908",0.388486592480476,1
"OG0013909",0.792319973081523,1
"OG0013910",0.353066454071994,1
"OG0013911",0.964568896264391,1
"OG0013912",0.999939434131005,1
"OG0013913",0.998626669975315,1
"OG0013914",0.975245026310092,1
"OG0013915",0.99985821476601,1
"OG0013916",0.999525600629717,1
"OG0013917",0.999525600629717,1
"OG0013918",0.999525600629717,1
"OG0013919",0.999525600629717,1
"OG0013920",0.999525600629717,1
"OG0013921",0.999525600629717,1
"OG0013922",0.999525600629717,1
"OG0013923",0.999525600629717,1
"OG0013924",0.999525600629717,1
"OG0013925",0.999525600629717,1
"OG0013926",0.999525600629717,1
"OG0013927",0.999525600629717,1
"OG0013928",0.999525600629717,1
"OG0013929",0.999525600629717,1
"OG0013930",0.999525600629717,1
"OG0013931",0.999525600629717,1
"OG0013932",0.999525600629717,1
"OG0013933",0.999525600629717,1
"OG0013934",0.999525600629717,1
"OG0013935",0.999525600629717,1
"OG0013936",0.999525600629717,1
"OG0013937",0.999525600629717,1
"OG0013938",0.999525600629717,1
"OG0013939",0.999525600629717,1
"OG0013940",0.999525600629717,1
"OG0013941",0.999525600629717,1
"OG0013942",0.999525600629717,1
"OG0013943",0.999525600629717,1
"OG0013944",0.999525600629717,1
"OG0013945",0.999525600629717,1
"OG0013946",0.999422200178607,1
"OG0013947",0.579945829687655,1
"OG0013948",0.643105056986623,1
"OG0013949",0.999422200178607,1
"OG0013950",0.665465776215163,1
"OG0013951",0.686108520962402,1
"OG0013952",0.579945829687655,1
"OG0013953",0.329973843586132,1
"OG0013954",0.332935446049479,1
"OG0013955",0.329973843586132,1
"OG0013956",0.665465776215163,1
"OG0013957",0.999422200178607,1
"OG0013958",0.665465776215163,1
"OG0013959",0.324836477909085,1
"OG0013960",0.665465776215163,1
"OG0013961",0.961588807132717,1
"OG0013962",0.999994187979992,1
"OG0013963",0.577308829772376,1
"OG0013964",0.577308829772376,1
"OG0013965",0.550715488148383,1
"OG0013966",0.936953347154143,1
"OG0013967",0.580628357905467,1
"OG0013968",0.999745959737549,1
"OG0013969",0.999806043627702,1
"OG0013970",0.999884709380186,1
"OG0013971",0.999814791922669,1
"OG0013972",0.993358894487075,1
"OG0013973",0.999548608933786,1
"OG0013974",0.999317480100716,1
"OG0013975",0.321411461856933,1
"OG0013976",0.99956009392914,1
"OG0013977",0.998250464501781,1
"OG0013978",0.998250464501781,1
"OG0013979",0.999642996836856,1
"OG0013980",0.99999993170724,1
"OG0013981",0.999266660425477,1
"OG0013982",0.995945854135856,1
"OG0013983",0.417959413885508,1
"OG0013984",0.285716893394231,1
"OG0013985",0.999824219599427,1
"OG0013986",0.999895869808098,1
"OG0013987",0.99945926758861,1
"OG0013988",0.998553594863434,1
"OG0013989",0.999054059476313,1
"OG0013990",0.999690423198521,1
"OG0013991",0.981635571845507,1
"OG0013992",0.999972122848143,1
"OG0013993",0.998553594863434,1
"OG0013994",0.998190788665941,1
"OG0013995",0.99945926758861,1
"OG0013996",0.99945926758861,1
"OG0013997",0.999198044591822,1
"OG0013998",0.999979667551831,1
"OG0013999",0.999814284190716,1
"OG0014000",0.40598977965043,1
"OG0014001",0.978054950911303,1
"OG0014002",0.40598977965043,1
"OG0014003",0.40598977965043,1
"OG0014004",0.40598977965043,1
"OG0014005",0.998402509969548,1
"OG0014006",0.661194984334153,1
"OG0014007",0.74174556400644,1
"OG0014008",0.985964403098941,1
"OG0014009",0.974891954747211,1
"OG0014010",0.289087805677251,1
"OG0014011",0.999371155616921,1
"OG0014012",0.361847990913312,1
"OG0014013",0.361847990913312,1
"OG0014014",0.361847990913312,1
"OG0014015",0.361847990913312,1
"OG0014016",0.361847990913312,1
"OG0014017",0.361847990913312,1
"OG0014018",0.361847990913312,1
"OG0014019",0.361847990913312,1
"OG0014020",0.361847990913312,1
"OG0014021",0.361847990913312,1
"OG0014022",0.361847990913312,1
"OG0014023",0.361847990913312,1
"OG0014024",0.960855516252093,1
"OG0014025",0.781511140618649,1
"OG0014026",0.96629786170349,1
"OG0014027",0.990131590767013,1
"OG0014028",0.940300840744914,1
"OG0014029",0.990131590767013,1
"OG0014030",0.283864359780303,1
"OG0014031",0.99477321513805,1
"OG0014032",0.998836041499254,1
"OG0014033",0.999927726565797,1
"OG0014034",0.300194577959663,1
"OG0014035",0.97100861452443,1
"OG0014036",0.999927726565797,1
"OG0014037",0.99904756282127,1
"OG0014038",0.976590732279088,1
"OG0014039",0.910188842025448,1
"OG0014040",0.999965250984094,1
"OG0014041",0.999637083916342,1
"OG0014042",0.999637083916342,1
"OG0014043",0.0443915993310916,1
"OG0014044",0.971458234231364,1
"OG0014045",0.974981262284828,1
"OG0014046",0.37877510309222,1
"OG0014047",0.999872276620965,1
"OG0014048",0.989999882598429,1
"OG0014049",0.999704170740665,1
"OG0014050",0.99970973281517,1
"OG0014051",0.997469100902361,1
"OG0014052",0.983138526441968,1
"OG0014053",0.999701880897255,1
"OG0014054",0.999538248749306,1
"OG0014055",0.999904639465467,1
"OG0014056",0.999538248749306,1
"OG0014057",0.998940607264842,1
"OG0014058",0.990197895446135,1
"OG0014059",0.999540168240816,1
"OG0014060",0.999540168240816,1
"OG0014061",0.999540168240816,1
"OG0014062",0.999540168240816,1
"OG0014063",0.296351895273006,1
"OG0014064",0.999990147582367,1
"OG0014065",0.99974397989842,1
"OG0014066",0.996644960161389,1
"OG0014067",0.999772439487262,1
"OG0014068",0.41193947966174,1
"OG0014069",0.998367064750232,1
"OG0014070",0.993444210727048,1
"OG0014071",0.999772439487262,1
"OG0014072",0.999772439487262,1
"OG0014073",0.993586293130676,1
"OG0014074",0.99990655710647,1
"OG0014075",0.238635518360621,1
"OG0014076",0.999208878209013,1
"OG0014077",0.999208878209013,1
"OG0014078",0.999208878209013,1
"OG0014079",0.963620765523204,1
"OG0014080",0.963620765523204,1
"OG0014081",0.303306211273424,1
"OG0014082",0.310645676102083,1
"OG0014083",0.997756126909205,1
"OG0014084",0.342400785177379,1
"OG0014085",0.410529163087143,1
"OG0014086",0.99958477405472,1
"OG0014087",0.967577050441708,1
"OG0014088",0.581760308600269,1
"OG0014089",0.988818978565991,1
"OG0014090",0.295745109858046,1
"OG0014091",0.04613204664123,1
"OG0014092",0.998524965489953,1
"OG0014093",0.999495194322114,1
"OG0014094",0.999495194322114,1
"OG0014095",0.999355218963811,1
"OG0014096",0.999720137197538,1
"OG0014097",0.290793442876615,1
"OG0014098",0.96176620634707,1
"OG0014099",0.999345622335841,1
"OG0014100",0.622414849855999,1
"OG0014101",0.622414849855999,1
"OG0014102",0.622414849855999,1
"OG0014103",0.622414849855999,1
"OG0014104",0.622414849855999,1
"OG0014105",0.622414849855999,1
"OG0014106",0.622414849855999,1
"OG0014107",0.99929061142131,1
"OG0014108",0.999079179472407,1
"OG0014109",0.999454451848434,1
"OG0014110",0.999427706746745,1
"OG0014111",0.29426838741376,1
"OG0014112",0.999481069339767,1
"OG0014113",0.0437115194352319,1
"OG0014114",0.999999621708041,1
"OG0014115",0.0555580121660566,1
"OG0014116",0.999712262463456,1
"OG0014117",0.999387465421952,1
"OG0014118",0.99993176224027,1
"OG0014119",0.0140605876882101,0.4333325177238
"OG0014120",0.0607333438238984,1
"OG0014121",0.0340702190854949,0.869693963701326
"OG0014122",0.161636357891084,1
"OG0014123",0.35504334273548,1
"OG0014124",0.999589965419289,1
"OG0014125",0.999589965419289,1
"OG0014126",0.999589965419289,1
"OG0014127",0.999589965419289,1
"OG0014128",0.433212822182771,1
"OG0014129",0.596391445380007,1
"OG0014130",0.997932886212337,1
"OG0014131",0.997932886212337,1
"OG0014132",0.99997947494563,1
"OG0014133",0.99733758235684,1
